category,lat,lon,name,amenity
school,51.5781287,-0.3032563,Mount Stewart Junior School,school
school,51.578403,-0.3011411,Mount Stewart Infant School,school
school,51.5793621,-0.3120807,Kenton Day Nursery,kindergarten
school,51.505039,-0.1078595,EF International Language Center,school
school,51.5109715,0.0594574,Alphabet House,school
school,51.5140007,-0.006067,Aberfeldy Sure Start Children's Centre,kindergarten
school,51.5215962,-0.0203384,The Clara Grant Nursery,kindergarten
school,51.5287689,-0.0743461,Little Oaks Sure Start centre,kindergarten
school,51.4751467,-0.2064696,London Study Centre,school
school,51.4634628,0.0358349,Storkway Family Centre,childcare
school,51.5163505,0.0199855,Keir Hardie Childrens Centre,childcare
school,51.4581246,-0.1686852,Mouse House Montessori Nursery,kindergarten
school,51.3193396,-0.1520274,Little Racoons Day Nursery,kindergarten
school,51.4669313,-0.0215186,Busy Bees,childcare
school,51.4563469,-0.0173275,The Village Nursery,childcare
school,51.4307896,0.0122118,The Learning Tree Day Nursery,school
school,51.5529722,-0.1764217,Devonshire House,school
school,51.6662975,-0.4011088,Building Blocks Preschool,kindergarten
school,51.4034349,0.1206601,Garland Hill House,childcare
school,51.5101767,-0.1986844,The Hill Nursery,kindergarten
school,51.5120508,-0.2009089,St. Peter's Nursery School,kindergarten
school,51.5211293,-0.1165517,GEO London Centre,school
school,51.5633184,0.2146237,Cherubs Pre School,kindergarten
school,51.6535983,-0.4007988,Little Learners Montesorri Nursery,kindergarten
school,51.558535,-0.1765474,Heathside Preparatory School,school
school,51.5314487,-0.1336462,Sure Start Euston,kindergarten
school,51.5507388,-0.1747067,"Gloucester House, The Tavistock Children's Day Unit",school
school,51.5366513,-0.247972,,kindergarten
school,51.5135918,-0.1860468,Queensborough Community Nursery,kindergarten
school,51.5036725,-0.1933985,Little Cherubs Nursery,kindergarten
school,51.6271403,-0.152532,Little Leos Nursery,kindergarten
school,51.4655933,-0.1707765,La Petite Fleur,childcare
school,51.5386365,-0.2071263,Rainbow Montessori School,school
school,51.536076,-0.1910406,Abacus Ark,childcare
school,51.5138485,-0.2007953,Denbigh Under Fives,kindergarten
school,51.5496962,-0.1544978,Chaston Nursery,kindergarten
school,51.4903003,-0.0348962,Sure Start,kindergarten
school,51.5580668,-0.1043332,Bright Horizons,kindergarten
school,51.4870463,-0.1662537,Violet Melchett Children's Centre,kindergarten
school,51.5181701,-0.1940476,Paint Pots Montessori School,school
school,51.5320121,-0.1307984,Somers Town Community Nursery,kindergarten
school,51.515657,-0.1971784,Cherry Tree Nursery,school
school,51.52122,-0.135789,Fitzrovia Nursery,kindergarten
school,51.5250959,-0.3938085,,kindergarten
school,51.5203009,-0.0749836,Spitalfields Day Nursery and Preschool,kindergarten
school,51.658178,-0.3929812,Primary Steps,kindergarten
school,51.4851869,-0.1783297,Chelsea Pre-Prep,kindergarten
school,51.5733474,-0.1195634,Blythwood Community Nursery,kindergarten
school,51.4928161,-0.1331852,The Little House Day Nursery and School,kindergarten
school,51.5320739,-0.2379022,City Mission Nursery,kindergarten
school,51.5383929,-0.2120091,The Beehive,kindergarten
school,51.5753588,-0.1978667,Hoop Lane Montessori School,kindergarten
school,51.4777946,-0.2477177,Barnes Montessori Nursery,kindergarten
school,51.6212506,0.0247271,Bancroft's Prep School,school
school,51.4446929,-0.1900114,Sticky Fingers Montessori Day Nursery,kindergarten
school,51.505042,-0.3051495,Lighthouse Learning,prep_school
school,51.5440516,-0.1416468,Andy's Driving School,driving_school
school,51.5115535,-0.1912221,Bayswater Maria Montessori Children's House,school
school,51.5679384,-0.3483729,Hillview Children's Centre,kindergarten
school,51.5900395,-0.3897664,Rosewood Montessori,kindergarten
school,51.6514443,-0.3932687,Watford Fields Nursery School,kindergarten
school,51.3839166,-0.172165,Thornton Road Centre,kindergarten
school,51.6409273,-0.0933225,Leapfrog Nursery School,kindergarten
school,51.6425815,-0.0977905,Platform One Nursery,kindergarten
school,51.3615121,-0.1565422,Pollyanna Day Nursery,kindergarten
school,51.4609092,0.1263723,Learning & Enterprise College Bexley,school
school,51.4425266,0.2592667,St. Mary's Under 5's Pre-school,school
school,51.5089534,-0.261392,Maples Nursery School and Children's Centre,kindergarten
school,51.3726306,-0.1039993,First Steps Day Nursery,kindergarten
school,51.4792678,-0.1008749,Brandon Nursery,kindergarten
school,51.5721193,-0.0732644,Lubavitch House School (Senior Girls),school
school,51.5720026,-0.0732484,Lubavitch House Nursery,kindergarten
school,51.5139444,0.2044762,,kindergarten
school,51.2834463,0.1867348,Walthamstow Hall Junior School,kindergarten
school,51.525961,-0.0980051,Newpark Montessori Nursery School,kindergarten
school,51.508916,-0.001861,East India Dock Day Nursery,kindergarten
school,51.4951096,-0.2161168,Brook Green Nursery,kindergarten
school,51.5727015,-0.1321067,Hornsey Lane Estate Community Nursery,kindergarten
school,51.3749226,-0.1024881,Playdays Nursery,kindergarten
school,51.5335345,-0.0719913,Hackney Tuition Centre,prep_school
school,51.5835413,-0.0366729,Little Diamonds Day Nursery,childcare
school,51.602278,0.0344176,Mallards Wood Daycare Nursery,kindergarten
school,51.5825665,-0.0104146,Tom Thumb Nursery,childcare
school,51.3451308,-0.0945083,Castle Day Nursery,kindergarten
school,51.3989667,0.1742039,Bright Sparks Child Centre,kindergarten
school,51.532356,-0.1180675,Winton Nursery,kindergarten
school,51.5543927,-0.1380591,Rainbow Nursery,kindergarten
school,51.468111,-0.247474,Montessori Pavilion School,kindergarten
school,51.4688502,-0.2655872,New Stepping Stones,kindergarten
school,51.464557,-0.2682186,Working Mums Daycare & PreSchool,kindergarten
school,51.5508358,-0.3332682,Sudbury Hill Montessori School,school
school,51.5613018,-0.0461234,Happitime Playgroup,kindergarten
school,51.532942,-0.3287333,APH Nurseries Ltd (Childcare),kindergarten
school,51.5258455,-0.3653582,Driving Test Centre,driving_school
school,51.5298573,-0.0961777,,kindergarten
school,51.5345083,-0.4021965,Downe Manor Nursery,kindergarten
school,51.5828527,-0.0999612,LSM London,prep_school
school,51.5611863,-0.1156193,Hornsey Road Children's Centre,kindergarten
school,51.5657806,0.010601,Leytonstone Community Pre-school,kindergarten
school,51.5516081,-0.3192711,Sudbury Town Nursery School,kindergarten
school,51.559698,-0.3110471,Early Years Pre-School,kindergarten
school,51.559888,-0.3400821,Apple Tree Montessori Nursery,kindergarten
school,51.5596295,-0.3358697,South Vale Pre-School,kindergarten
school,51.6697659,-0.3066364,Hertsmere Jewish Primary School,school
school,51.6113954,-0.0974334,Little Acorns Pre-School,kindergarten
school,51.615869,0.0237032,,childcare
school,51.6340279,-0.0528719,Tara Kindergarten,kindergarten
school,51.5712776,0.0084007,Sunshine Day Nursery,kindergarten
school,51.5801841,-0.3354684,Mathnasium,prep_school
school,51.5833245,-0.3042944,St Catherine of Siena 6th Form Centre,school
school,51.4563679,-0.0799751,Alleyn's Junior School,school
school,51.5361464,-0.1980046,Villas Nursery,kindergarten
school,51.4984001,-0.1296934,Milne’s House,school
school,51.4983481,-0.1297177,Ashburnham House,school
school,51.386167,-0.1100533,Happy Tree Nursery,kindergarten
school,51.3868009,-0.1098582,Mini VIPs Montessori Nursery & Pre School,kindergarten
school,51.386784,-0.1099267,Oshwal Gujurati School,school
school,51.5470117,-0.0499921,Nursery Of Happy Stories,childcare
school,51.4115597,0.1339027,Little Grace's Day Nursery,kindergarten
school,51.3871935,-0.0623001,Ashburton Primary School,school
school,51.510071,-0.0680349,The Nursery,childcare
school,51.4718478,-0.1051777,The Nest,kindergarten
school,51.4507515,-0.1421218,The Woodentops Nursery,childcare
school,51.4734712,-0.2082913,the Madisson nursery,kindergarten
school,51.3423146,-0.1182677,Russell Hill Road Day Nursery,kindergarten
school,51.6542477,-0.3098923,Haberdashers' Girls' School,school
school,51.620681,0.006115,Longshaw Nursery,kindergarten
school,51.6194853,0.0083025,Waterlilly Day Nursery,kindergarten
school,51.6257896,0.0096522,The Davis School,school
school,51.4717799,-0.1128929,Victory Day Nursery,kindergarten
school,51.4714133,-0.1272862,Bright Horizons,kindergarten
school,51.488558,-0.1119918,The Pelican Nursery,kindergarten
school,51.456016,-0.1623539,The Baby Room,childcare
school,51.4562101,-0.1655115,Mathnasium,prep_school
school,51.6523072,-0.0810993,London School of Arts,school
school,51.4987413,-0.1115481,Oasis Academy,school
school,51.5502033,-0.3308657,1st Class Training,driving_school
school,51.2904806,0.1684552,Gymboree,childcare
school,51.4678221,-0.1896188,Wandsworth Bridge Nursery School,kindergarten
school,51.4678898,-0.0476272,Stepping Stones Montessori Nursery,kindergarten
school,51.4393088,-0.3638312,Jellie Tots,childcare
school,51.4649419,-0.183417,Riverside Nursery,childcare
school,51.3979051,-0.3041012,Dicky Birds Nursery,kindergarten
school,51.4968468,-0.3130199,Busy Bees,childcare
school,51.5167298,-0.1403028,Nikon school,school
school,51.4316351,-0.1514944,Looking Glass,kindergarten
school,51.5621435,-0.0747004,London Music School,music_school
school,51.5170202,-0.1386725,St George International School of English,language_school
school,51.5036252,-0.0162231,Canada Square Day Nursery,kindergarten
school,51.5022585,-0.017967,Bank Street Day Nursery,kindergarten
school,51.5064959,-0.0259333,Columbus Courtyard Day Nursery,kindergarten
school,51.4825991,-0.2024851,Dawmouse Brunswick Montessori Nursery,kindergarten
school,51.441287,-0.2439505,Blossom Kids Day Nursery,kindergarten
school,51.4673998,-0.1875357,Explore Learning,school
school,51.4154816,-0.3784215,Greenacres,kindergarten
school,51.4802475,-0.0381317,Kings Kids Christian School,school
school,51.5216785,-0.1131283,Holborn School Of Motoring,driving_school
school,51.4332636,0.0037153,Greenvale School,school
school,51.4417349,-0.0189861,Pavilion Nursery,kindergarten
school,51.4815767,-0.0286842,,kindergarten
school,51.449841,-0.2397895,Little Strides,kindergarten
school,51.4617086,-0.1954934,The Nursery,kindergarten
school,51.5983331,-0.0398703,Higham Hill Children's Centre,childcare
school,51.4663686,-0.1794205,Royal Academy Of Dance,school
school,51.5457765,-0.2309221,The Islamic College,school
school,51.5731101,-0.1273344,Hornsey Day Nursery,kindergarten
school,51.4888732,-0.1105439,The Pelican Nursery,kindergarten
school,51.4841084,-0.1106049,Kumon,prep_school
school,51.5099132,-0.0598357,Green Gables Montessori Nursery,childcare
school,51.5205829,-0.1321459,LSI London Central,school
school,51.474445,-0.1562049,Purple Dragon Nursery,kindergarten
school,51.5842686,-0.1767384,Keren's Nursery,childcare
school,51.6327541,-0.0708302,Toddlers Pre-School,kindergarten
school,51.4465602,0.1732105,Gaggle,childcare
school,51.6841791,0.0094575,New Horizons,kindergarten
school,51.4741868,0.1572709,Northumberland Heath Childrens Centre,kindergarten
school,51.4587475,-0.0629109,Peckham Rye Playgroup,kindergarten
school,51.583596,-0.0997218,Brown Bears Nursery,childcare
school,51.5836454,-0.0997329,Penguin Music School,music_school
school,51.5625575,-0.1332059,St Joseph's Nursery,kindergarten
school,51.4684305,-0.1709969,Carrot Cake,kindergarten
school,51.5966532,-0.2423142,Beaufort Park Early Care & Education Centre,kindergarten
school,51.4720964,-0.1843052,Montessori Community School,school
school,51.5547824,0.0196113,Can Club,childcare
school,51.5480639,0.0393741,Developing Steps Nursery,kindergarten
school,51.5390297,-0.0815085,OSE Open School East,school
school,51.5342405,-0.2197479,London Ballet School,school
school,51.519991,-0.1624896,Marie De Bry Arts Academy Ltd,music_school
school,51.5510412,0.0001591,Busy Angels Day Nursery,childcare
school,51.521401,-0.1237495,St. Giles Colleges London Central,school
school,51.4377322,-0.3179726,Kish Kindergarten,kindergarten
school,51.6083429,-0.0683856,Brook House Primary School,school
school,51.6076738,-0.0025807,Bright Futures Nursery,kindergarten
school,51.4630942,-0.1196993,Ferndale Road Day Nursery,kindergarten
school,51.4375642,-0.158405,Bertrum House School,school
school,51.5902072,-0.3813362,Cheeky Chums,childcare
school,51.5748202,-0.3706343,Speedi Driving School,driving_school
school,51.4430121,-0.1921766,Teddies Southfield,kindergarten
school,51.6118655,-0.3370817,Elemis Steiner,school
school,51.460338,-0.1260215,Stepping Stones,kindergarten
school,51.5147928,-0.0351655,Global Kids Day Care,childcare
school,51.5151776,-0.0282661,Matchbox Day Nursery,childcare
school,51.5220598,-0.0313397,Bonner Primary School nursery,childcare
school,51.3408151,-0.5005324,West Byfleet Nursery,kindergarten
school,51.6138737,-0.2145265,Watchtower,school
school,51.5948704,-0.1453048,345 preschool,kindergarten
school,51.5689272,0.0677098,kGems,kindergarten
school,51.6089726,-0.188963,,kindergarten
school,51.37095,-0.1643186,Elmwood Nursery,kindergarten
school,51.4645019,-0.1605662,Baby Room,kindergarten
school,51.5955296,-0.1895363,Akiva School,school
school,51.5850808,-0.3324636,Seva Education,school
school,51.4821422,-0.1385627,Battersea Nursery & Pre-School,childcare
school,51.4996085,-0.1310359,Harris Westminster Sixth Form,school
school,51.5622442,-0.3716688,Harrow Independent College School of Mathematics and Economics,school
school,51.6154801,-0.3136264,Stanmore Montessori,childcare
school,51.5444405,-0.0737911,Holy Trinity Primary School,school
school,51.4917126,-0.1542392,Victoria School of English,school
school,51.550717,-0.2054738,Les Petites Etoiles Montessori West Hampstead,childcare
school,51.4562805,0.0947454,Medua Bilingual Nursery,childcare
school,51.4941801,-0.1547403,Inchbald School of Design,school
school,51.4239471,0.2499375,Dimples Day Nursery,kindergarten
school,51.5895406,0.1703977,Old Station House Day Nursery,childcare
school,51.5793477,0.1809909,Little Market Day Nursery,childcare
school,51.4265814,-0.2899011,Enjoy More Driving School,driving_school
school,51.6190985,-0.1764535,AV Dance Magic,dancing_school
school,51.5137001,-0.130287,Cactus Language Courses,school
school,51.4614851,0.0028887,The Village Montessori Nursery,kindergarten
school,51.4153852,-0.1819223,Explore Learning (Tuition),school
school,51.5930071,0.1715411,Chatter Bugs Day Nursery,childcare
school,51.4065103,0.0124111,Bromley Language Centre,school
school,51.5402647,-0.0549913,Golden Eaglets Breakfast and After-School Club,childcare
school,51.4653105,0.0070225,Blackheath Montessori Centre,kindergarten
school,51.4824525,-0.2188446,The Mouse House,kindergarten
school,51.4282984,-0.1598395,The Sure Start Children's Centre,kindergarten
school,51.5856388,-0.3099315,Treetops Nursery,childcare
school,51.3824175,-0.0689797,Explore Learning,school
school,51.3821354,-0.0687819,Dinotopia Edutainment Centre,kindergarten
school,51.3967164,0.1708728,SupaJam Education In Music and Media,school
school,51.403,0.1757261,Dawn to Dusk Day Nursery,kindergarten
school,51.3974945,0.1718606,Sunbeams preschool,kindergarten
school,51.3285787,-0.0741658,Play Place Little Angels Pre School,kindergarten
school,51.344244,-0.093416,Lemon Tree Montessori School,kindergarten
school,51.3575574,-0.0979811,Immanuels Day Nursery & Pre-School,kindergarten
school,51.3742217,-0.0901646,Hop Skip and Jump Pre School,kindergarten
school,51.3524014,-0.0975085,Little Apples Day Nursery,kindergarten
school,51.4418015,-0.1877874,Earlsfield School Of Motoring,driving_school
school,51.3821645,-0.0947084,Once Upon A Time,kindergarten
school,51.3800505,-0.0874053,Happy Learners Childminder,childcare
school,51.3705229,-0.2075715,St Albans Pre School,kindergarten
school,51.5467263,0.0071031,Zikora Day Nursery,childcare
school,51.4436013,-0.3442977,Jack and Jill,kindergarten
school,51.4425974,-0.3425851,Archdeacon Cambridge's,kindergarten
school,51.5755668,0.007486,Noah’s Ark Preschool,kindergarten
school,51.4450967,-0.3397268,Twickenham Primary Academy,school
school,51.5871973,-0.0261864,Emmanuel Community Church Nursery,kindergarten
school,51.4596354,-0.2597172,Sheen Montessori Nursery,childcare
school,51.3883498,-0.0515225,The Butterfly Patch,kindergarten
school,51.3234527,-0.1977613,The Old Barn Preschool,kindergarten
school,51.3999423,-0.1318828,Minnie & Mamas Day Nursery,kindergarten
school,51.404287,-0.1695551,Love Lane Day Nursery,kindergarten
school,51.5002025,-0.1787614,Willcocks Nursery School,kindergarten
school,51.5183889,-0.063874,Rainbow House,kindergarten
school,51.6456764,-0.0512973,One Degree Academy,school
school,51.5848603,-0.3111092,A Star Tutors,school
school,51.457622,0.1511022,Play and Learn Pre-School,childcare
